point_id,point_name,f1_O3,f2_C2,f3_O3-C2,f4_H4,f5_H4,f6_H4,f7_H5,f8_H5,f9_H5,f10_H6,f11_H6,f12_H6,f13_H7,f14_H7,f15_H7,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
1930,ETL-SAMPLE-50001929,2.611764786280659,2.8076099790840594,1.8713132748741388,2.073685058205766,0.5880348450847248,-2.1477696047903856,2.213720028888574,2.3878651101703774,-2.3343138103253076,4.1151915095310745,2.0547043890201433,1.7621653074883548,4.047922191713146,1.3631049914213624,2.2956576579010313,4.293712907016318,1.304607733194465,1.418425821309582,3.725924589235428,1.789749483193487,-0.38252080973841834,-155.035358317917,-38.039166648,0.00020208797056,0.60455434668,0.04443105552794335,0.6298430399958179,0.044760926808530416,-0.34038110109148606,0.005407558075993937,-0.07281167198365487,0.48277041017735906,0.004822569915898159,0.33533763520798626,-0.988534880543896,-1.7058391734251588,-0.14259473185324628,-0.22095544907336795,1.106113787705273,-0.6460948655310845,-1.7610826123881114,-0.1325106825915171,-0.5870897380540344,-0.2883842034204579,2.5773442595294505,-0.32395802003713975,0.5645994243547752,-1.1726314320655704,-0.038343618505222624
1931,ETL-SAMPLE-50001930,2.674886749596345,2.8445816686593455,2.092070905865223,2.0871479816359035,0.6103365031973941,-2.1547671918034514,2.0635579196147114,2.4518809942307227,-2.0659717166547207,4.20387413052708,1.5338412764252873,2.6053874843237597,3.869906409229945,1.1117885513042691,1.7863214479932574,3.888279186202379,2.09601806234972,1.8505934861585123,3.5032333774731907,1.8751812295084405,0.4439173097044101,-155.038401111795,-38.034589359,-4.8711876824e-05,0.56835858831,0.010708795213626013,0.5449468829226002,0.011426662740019432,-0.3028684458075659,-0.013530332589528253,0.07373527363897207,0.48290703220613573,-0.06844538031872972,0.21432227378207563,-0.8682306482220856,-1.804916745921483,0.1418133079845811,-0.0214655483338288,1.172212763771771,-0.048592004980182776,-1.5573202264933468,-0.09771046504004385,-0.28571297690098624,-1.196692835381335,2.274346881621123,-0.13254590768998784,-0.17222917136299484,-0.7861905836891434,-0.2196438382926635
1932,ETL-SAMPLE-50001931,2.6827302974858993,2.905464624692123,1.7655752851364197,2.157227078353773,0.6951143020425884,-2.2167873287301916,2.1155988553572853,2.5596078370866344,-2.343597715187259,4.116487059082733,1.688770246367627,2.2411585542370105,4.064739652677258,1.0584783569089697,1.6095434138689289,4.052299037404456,1.9475141372930533,1.4347633048827526,3.4261267121050527,1.4716194478222018,-0.5190345246398855,-155.044125868005,-38.043683926,-0.00028164182631,0.52046257838,-0.025156179654873462,0.5978001791861354,0.020974221126697445,-0.23287281652916023,0.04341568277018738,-0.0651404267734593,0.48371031591278163,0.09642369780221365,-0.2596349443736035,-1.1849052351421474,-1.733703500923913,-0.2392255098256697,0.09039585826037239,1.0094537134536365,-0.8306401494757484,-1.5185690624557024,0.15753729544364042,0.45799694714203526,-0.27341335226476354,2.8714351622129706,0.35284608903097914,0.02515166847380189,-1.0741031703253323,0.22423478486587536
1933,ETL-SAMPLE-50001932,2.6116077611838717,2.8056891859776503,1.8261927019778665,2.0940017063005967,2.4865388711004544,-2.446719224141647,2.0581371396331534,0.6468052004179424,-2.098560701277704,3.7947050029070746,2.0308755367589653,1.5690296654176747,4.064113637733521,1.1891584211323691,1.5042909849787665,4.081584288183664,1.5243372248812823,2.3420601822225664,3.8540958042214686,1.617114686367962,-0.47867609306535314,-155.042709649227,-38.037916138,0.00026751909011,0.61744890156,-0.013956533023040313,0.6079142552956583,0.005238070780076709,-0.24487327839311104,0.08650064422428465,-0.1525065087191552,0.4888708250011538,0.03477551147838774,-0.012328352448111205,-1.0300041904193553,-1.691862759592956,-0.3978387985793157,-0.07282893283566605,0.9813588425795738,-0.6889563779507373,-1.4984113922212907,0.18704339505274117,-0.20447710977335512,-0.2774541283536793,2.723671340372209,0.31962540402780426,0.6104114561087716,-0.9797727404504084,0.07124228054052388
1934,ETL-SAMPLE-50001933,2.841292821677415,2.778127954419574,1.8936186207219707,2.0806262161654434,0.4569224804358202,-2.074960840741904,2.1672399941481766,2.4472226713045604,-2.350982276129138,4.040840739284445,1.501164525711276,2.361853935377682,4.058186950284626,1.144776919971977,1.5597893339183797,4.012343170045789,2.014494800532736,1.7117513390677492,3.772434222498709,1.7108503279938843,0.48157521025814953,-155.040760000607,-38.049384659,-0.00021654513386,0.43214043751,0.028597181054717105,0.45729255686652814,0.09682907571345548,-0.1760938340885858,0.08686871492200561,0.003374969244887009,0.42773710762496103,-0.10537789349041339,0.5472266344575601,-1.13829473358047,-1.8503042220765242,-0.18506541687138223,-0.3418580117357179,1.0911273597964362,-0.5372819568856595,-1.1698873323814196,-0.22409933828658352,-0.735362282693699,-0.8770350320775397,2.5260811765811764,-0.4051576276552245,0.6301321930141012,-0.6720988437527456,-0.11062061985904706
1935,ETL-SAMPLE-50001934,2.7080060471750746,2.8946666949122015,2.0924309289000806,1.9146022077194762,0.6487456958579847,-1.9281758952601793,2.1259368002083012,2.425708807836235,-1.9781529481912519,3.918465924693512,1.8635247202723473,1.6605813903793825,4.138399236808463,1.7036364088579987,2.5489250422282725,4.03991560511077,1.0694572251123655,2.0046174623348345,3.6766617960638985,1.0752559463681937,0.1041682920789106,-155.041352220635,-38.034922718,-5.5951676536e-05,0.57345363378,0.09819635609541737,0.5334383520983247,-0.06356710894295936,-0.34141715515171167,-0.05377927756327637,-0.11919710455153489,0.3498458936319324,-0.046459599051696915,0.22488175687032186,-0.6817455266580387,-1.9493079255575732,0.02330885971692988,-0.11796473347523836,1.2200588329852025,0.17420417537758168,-1.420004358684992,-0.06565538410104763,0.21120752422423117,-1.1326306493474034,1.9176985142472422,-0.02139590260020386,0.06586107209735398,-0.575551563873194,-0.2857826015952109
1936,ETL-SAMPLE-50001935,2.7281498845511765,2.7592714675651306,1.9377261908120609,2.1322670704312103,2.6131423278014942,-2.065465815465025,2.095688334103602,0.883970543023116,-2.227806209599474,3.8836085092843455,1.9711421747354254,1.5568900146687055,4.08389596521205,1.130331767516763,1.8933966517807288,3.991454840800191,1.7252371581286627,2.4296695777717194,3.666334451572689,1.9068369736005952,-0.35114383173504926,-155.040592876387,-38.040436602,-0.00016582423577,0.51829596138,-0.021544717425948018,0.5195881700738821,0.01945437866268626,-0.41745889152810917,-0.025556328540412274,-0.028769074895892168,0.4090114707690562,0.032016800559361076,-0.6254158687543098,-0.7651739547412156,-1.633271493683033,0.02968338351316613,0.3802999170820785,1.3145991121407399,-0.4664336896244913,-1.4585731704188418,0.6950813433303782,1.1766411679448388,-0.8321141884946108,2.0623487359599224,0.7724495818250864,-0.45874706670953314,-0.9326340585836567,-0.37145989349211206
1937,ETL-SAMPLE-50001936,2.6778687302912445,3.0020862829601875,1.8702077700420243,2.1297784716927035,0.640068350852411,-2.3730149697446206,1.9819855959971393,2.533326998283051,-2.342884084702855,3.991926307547599,2.001388500010605,1.5943621985486753,3.9145005691186325,1.535991385726718,2.4113895824108535,4.1726906666124535,1.179272582597141,1.6018548388870166,3.853314955300963,1.7712678631404268,-0.415674441445976,-155.044071118758,-38.033814911,-0.00031493421501,0.57390972882,-0.06797056911638212,0.5514124404719214,-0.028856589709240696,-0.16443671077473843,0.03891071499465171,0.03332596279654984,0.6486889337239329,0.03251820209076784,-0.0629020136604963,-1.2222684767858398,-1.7747747461148442,0.08471507234618224,-0.001037869907662484,0.9495361114952772,-0.6877995481811536,-1.3651961285619945,0.0682268537261204,-0.14453398538043483,-0.10908154895301457,2.737059865685174,0.1643090679449342,-0.16523738257491696,-0.9652176945827806,0.1298501336006571
1938,ETL-SAMPLE-50001937,2.6740001404275886,2.8011499781388753,1.8575012767297958,2.089081091089459,2.366015340627917,-2.0550807166757425,2.0682858417481014,0.5471622728560293,-1.9187064423078053,3.8987917879136433,1.3717905392130205,1.3520600859197,4.028668864803289,1.266648719274853,2.2679605444175412,4.054159619701539,2.0654463645937398,1.9605560263188146,3.616478077483147,1.2948258791854967,-0.4193132013603156,-155.042836149308,-38.044036315,0.0001550202524,0.55572334063,0.029498482537185483,0.6052255689685468,-0.015727419656836855,-0.2782015399376359,0.01883888321798496,0.01833101688282624,0.2676110107524674,0.018422933295520083,0.4076842319499857,-0.8020946246932913,-1.8601178310764839,0.07656910320012049,-0.2795185494169434,1.2505725085483095,-0.3050226963436331,-1.4622610373191414,-0.3326322251051229,-0.840610204036644,-0.8295165274400139,1.9623341686635916,-0.6502601559947878,0.3405435776813585,-0.9403529922377977,-0.33960700824684387
1939,ETL-SAMPLE-50001938,2.749552183363513,2.9311558529998303,1.955593902739123,2.02478645400778,0.6742972797290916,-2.350937309018961,2.1341758919786553,2.587562221041231,-2.0215825950930104,4.043161140795005,1.7862689911548584,2.419094318460456,3.970756626721562,1.0114589362207875,1.9229615141832535,4.019716435861959,1.7872834410983618,1.5063315417808316,3.89957158018506,1.8507357581607395,-0.39478174521034065,-155.039183775791,-38.037490764,0.00028301508176,0.5117918208,0.05457082107183814,0.5153992579647892,0.006467648439859974,-0.16043862481824392,-0.13162426472504085,0.0578157988541753,0.5408933362590365,-0.026107710522630945,-0.15847128646711167,-1.0940478245537804,-1.897785285978321,0.2428002016695283,0.2401015167764688,1.1191288371547672,-0.422507236308889,-1.3066149731784793,0.13281052876483657,0.8171817068977604,-0.6696850949497122,2.2951903651030983,0.16285955293799337,-0.7341394288717633,-0.9441883009133258,-0.12923368791319684
1940,ETL-SAMPLE-50001939,2.669893794948279,2.9296813927089698,1.874126380827381,2.1396864235169706,2.4807061431924793,-2.015692417787745,2.083712033154255,0.5267538430402262,-2.1608988140840086,3.9402299401072103,1.0348234081276027,1.8717667929515034,4.148058523248143,1.8586365201673403,2.308997228865256,4.126748170211268,1.7647962098705257,1.4452622694601334,3.619075515155248,1.4574218541660995,-0.4926528251706735,-155.044689427615,-38.044172422,-0.0001908889958,0.544299909,0.04729939621195634,0.6210177825390157,0.011666409109902673,-0.13725553855941894,-0.052808380683721776,0.09126290998663592,0.42193317131060515,-0.03896733621504391,0.3378797546602508,-1.023012093360054,-1.9313706711111749,0.1577953823950147,-0.07681343486832051,1.1240121135916943,-0.3631016309508533,-1.374507734759207,-0.4579575058140032,0.004983623620799007,-0.6542686890882244,2.4150543798960773,-0.28256356456193515,-0.33279436075855473,-0.9808266462017223,-0.10254167088038296
1941,ETL-SAMPLE-50001940,2.6393776486449467,2.8597935788309647,1.9741111505199522,2.103695463345872,0.6692479680690636,-2.0366801062036703,2.0715881184760887,2.4673941328516564,-2.3296587183357844,4.060260957755359,2.0089360601777257,2.034554781379909,3.871279905425009,1.1989761277936242,2.3539200614254012,3.854478757131028,1.4026902349328658,1.42989247498072,3.841089208862575,1.9883721857192689,0.20371467364925905,-155.037562657193,-38.0359891,-0.00012989889763,0.59623845636,-0.027395002247612536,0.5875104148316864,0.011887645494740723,-0.3607845488781216,0.08341707229236905,-0.030935029933656714,0.47912595929073415,-0.0014158650896041903,-0.042675020260430616,-1.0328356873834452,-1.824251171686245,-0.31902582422076137,-0.1302061555375501,1.1084382481882615,-0.3133269916563456,-1.6873157860957093,0.1706877121457037,-0.2256516131198383,-0.3464364586736688,2.212481413019318,-0.08121890465003598,0.669257030870511,-1.020893276247623,-0.12301545722752162
1942,ETL-SAMPLE-50001941,2.6643604453455656,2.9762454362333957,1.9714125646004572,2.015152402360954,2.4738861171025635,-2.1732038256725286,2.1754935429481925,0.5742692843138077,-2.1402748998264958,4.0706753228368875,1.4741684550940257,1.494516116453499,4.0536553499583245,1.1726062123542933,2.3531579790612716,4.302527190209091,1.972032732790079,2.1573727265064804,3.5931332732326697,1.9971996780077756,-0.3052069964510928,-155.042595111505,-38.036520347,-0.00030429367741,0.57415932311,-0.05039089013798262,0.5854712464328882,-0.0011750857132869497,-0.2318018375569444,0.05989136534467832,0.1142289531967199,0.5159071472108325,-0.023719336801651596,0.18919895885275817,-1.0688931181523065,-1.9894740627146488,0.022342693294342457,-0.14834225923669825,1.1362557192130212,-0.3006661109227246,-1.450750615860792,-0.20375057119251805,-0.34990220548192,-0.32522290425545763,2.131871406550705,-0.19011306516135734,0.1092900448832094,-1.0917333452676836,-0.14488748492688538
1943,ETL-SAMPLE-50001942,2.6303978643475094,2.8149904112254736,1.8297339919667504,2.0240829879332116,2.4151546636152514,-2.251407535660134,2.0266958243560422,0.48097934731406145,-2.347122427947713,3.936145686543509,1.616694874448034,2.336956340985376,3.959269967493953,2.050207837917316,1.5566513788391678,4.0056586393504885,1.131263635739204,1.5716425850554436,3.483492467867388,1.5953668462564847,0.5542841958181001,-155.038008784219,-38.034814883,2.1061871559e-05,0.63477304589,0.015711566458054244,0.5715974607123686,0.018093580185107927,-0.19164369335290235,0.0021400086149518356,0.10740233602382608,0.44425144633659697,0.01627960565352998,0.5572952364802088,-1.0854292781199266,-1.676571688645414,0.1650588735708797,-0.25769860095789676,0.9557577742577441,-0.6047988673515118,-1.1915808592492758,-0.5639363282083097,-0.6025649550952203,-0.23833592297149844,2.459355357129822,-0.406724820947929,0.019990697381111516,-0.8316066637451185,0.05008498508556343
1944,ETL-SAMPLE-50001943,2.589995060650328,2.797756445715783,2.0476690539735105,2.0619468742198426,0.6482437362091843,-2.196498620162449,2.2870829693932047,2.576273333177369,-2.2328137457526815,3.6571371075078747,1.5195347912520212,2.6306367291215187,4.039608840194011,1.1082255824152767,1.8387204686168626,4.264077648708613,1.9247680812364343,1.7719937125228489,3.475121696229341,2.0971291041644515,0.09021988286662273,-155.034259085635,-38.031403219,0.00015609939104,0.62636639806,0.07401554969245867,0.6153705343213592,0.06991742990508427,-0.29820964586458204,-0.048523807012445165,-0.05319434051901428,0.6152812520544808,-0.17995286061041094,-0.13271997978356426,-0.9105687663346871,-1.8749790640092716,-0.15313599633661268,0.11949888668492208,0.9331567734450473,-0.18076985577771487,-1.480344525060743,0.23784522131546887,0.5613700982355653,-0.5863335054178376,2.6594969380454714,-0.030377298777577246,0.03771739941178955,-0.7271006088900451,-0.09817399786515242
1945,ETL-SAMPLE-50001944,2.6527696593798877,2.9147976821725496,2.0041808800634753,2.0903614094409906,0.7199126572680973,-2.211300145649679,2.136720942525937,2.6264672791598054,-2.0654326550233,3.8719034549059423,1.9675672303080312,1.6125797256764103,3.903608578484387,1.6154145735682373,2.5585743849331033,3.986640907754094,1.0991634742683525,1.7421494140666176,3.5875013036392303,1.342736019538173,0.44736319556388887,-155.041582239488,-38.037709698,-0.00022667662408,0.5651813096,0.008713542174745473,0.6022883421610759,0.014077851388680923,-0.26570288920244206,-0.0748902555616261,-0.07540286438021997,0.5266618383842335,-0.06136268732451193,-0.46612894514764336,-0.8634713372663914,-1.8533502796728534,0.04309131072441712,0.26192857905111705,1.0619619636273008,-0.23603487887730923,-1.385871070570994,0.3155436472722108,0.7537153745306499,-0.9189452393021073,2.4745713719684894,0.3810568422996902,-0.30318434087036505,-0.819863119990301,-0.13615702992918055
1946,ETL-SAMPLE-50001945,2.5970382777514733,2.9432993257692055,2.017167666980961,2.0563717038994014,2.525349011623818,-2.055964685916836,2.1293843869859086,0.5251161034611312,-2.019933985890104,4.021197347142701,1.3435387106028356,1.540000670626743,4.314911505445594,1.322172330537288,2.418141614654434,4.298351043891041,2.0005230476303004,1.9896177525874787,3.7122209346993373,1.1276761059226565,0.17207837913695817,-155.044161792403,-38.038145917,-0.00027961429742,0.63516422626,-0.01779865800368008,0.6592334979077387,0.05311046452562377,-0.18556810582569158,0.03372523750003755,0.023435802918647015,0.4619891390407772,-0.12805447409306578,0.1274987997556534,-0.8865077908624918,-2.0725270505238327,0.06816266065321434,-0.1273265993977871,0.9907328179569208,-0.060676498706330934,-1.2528459215196088,-0.17973491130557145,-0.4477751925853534,-0.7559222871914539,2.4472724323927704,-0.27286306568812246,0.05009239079347702,-0.9439802146504991,-0.15237126838169862
1947,ETL-SAMPLE-50001946,2.661397271550256,2.9104795589841825,1.9549435476646977,2.1115240071504933,2.508537067324383,-2.2365544932903934,2.099591785287684,0.6066433401024911,-2.2457177153498455,3.9664980736266426,1.7778891566088808,2.471583945990285,4.181484088794908,1.8817863522934921,1.5902493778649973,4.166214906335827,1.05325269465538,1.981315852555572,3.862397622180846,1.8555695039034896,-0.3092118325136655,-155.043642154739,-38.036737602,8.4709502682e-05,0.582458902,0.005099564569168907,0.5822904502864472,0.024121351434030353,-0.22781561678229892,0.016652969845710276,0.017692109439007172,0.5702487066322889,-0.05850019906423791,0.14359463610501805,-1.1196262411801456,-1.8667093285720004,-0.03374628871744392,-0.04323955696236833,1.073956709961456,-0.40774164726695816,-1.5078477794547722,-0.10418385528040937,0.1288621353304565,-0.39650897352893905,2.5153980160662424,0.07998913621729693,-0.1466642414515232,-0.9988711190170064,-0.14211695390243073
1948,ETL-SAMPLE-50001947,2.700059534613195,2.8795294196260746,1.9666952815586876,2.0434537244687085,0.4785738827434534,-1.9581198962267428,2.166138737009059,2.4391176053179113,-2.0335316371178567,4.063111966212053,1.4592249010693035,1.4598500657652356,3.929318874678246,2.062229860816034,2.023315875828132,4.231792220116869,1.2692252549165959,2.316076943260173,3.648565070703717,2.0871627026724404,0.041271207869444174,-155.042859920983,-38.045071205,-0.00025312516909,0.52658495467,0.05140249653727641,0.5864133775702773,0.03851622950361742,-0.20398925636323695,0.020177015184442305,0.06374618526987522,0.37425138066215186,-0.1146760259332538,0.5388508506154739,-0.9165970107662151,-1.9993011286129312,0.0954522818985826,-0.2048993542938865,1.1705917368565504,-0.10095163808527849,-1.289613959514544,-0.28048770359741027,-0.733525420449845,-0.8241113835145559,2.11546402943506,-0.7070977409300018,0.0925645658488838,-0.84067844111558,-0.3210506913218859
1949,ETL-SAMPLE-50001948,2.69814870851873,2.8383774079240447,1.8556056915877865,2.0426672152572753,2.480707397529599,-1.993068345593624,2.1376776931660846,0.7286543774298453,-2.054648802276625,4.025816968022864,1.9945252930912563,1.588508544575184,3.8599397900444408,1.0710993319065605,1.4903239047144194,4.160925586860897,1.523330838242908,2.3303733982454427,3.7361970502184545,1.3413621752367588,0.42655868889939347,-155.042332159755,-38.044456231,-0.00022849021253,0.53843333499,-0.03247927129748618,0.593897012734738,-0.011295732233631478,-0.40691393055133435,0.008244150978394175,0.03795125906179312,0.21821129201701536,0.05991212138073868,-0.20704768252943506,-0.7489135631282104,-1.8089742630356198,0.004728139061995252,0.07613292756151717,1.2613128353606184,-0.311912586222187,-1.6668455821204646,0.025766428346607737,0.25549943711344886,-1.1900225655142167,2.5626906214824032,0.08270477271745033,-0.15165876588110572,-0.7426627848784687,-0.17054106234218283
1950,ETL-SAMPLE-50001949,2.562365701261963,2.975433030713374,1.9182525972872044,2.0450572475449533,0.6267065506466872,-2.0663108523322893,2.1302028494954937,2.4403319623008155,-2.0247833532563444,4.467068802787274,1.563154754905889,2.3215193224680593,3.799243623557302,1.185171590291394,1.5054151244802088,4.079988894452444,1.9852762157987516,1.5851936883939344,3.5611660941511984,2.0512006210523004,0.2260466640261291,-155.037697926807,-38.036189635,9.3255643663e-05,0.6517024875,0.04724163418369074,0.7039273706765394,-0.007981270516357497,-0.3502644376550018,-0.03916415482106897,0.049751775467646746,0.3125011712648981,0.05526301525310535,0.19294722906129613,-0.7463896757571539,-1.8665959239237562,0.04031792279829629,-0.014812488653308342,1.1289718838893819,-0.25373065876127826,-1.634551273806388,-0.19420171856678312,-0.10783015404670909,-0.8007832405071676,2.699352170809316,-0.3105822518992199,-0.05747760944790611,-1.108285233149208,-0.07432588530219106
1951,ETL-SAMPLE-50001950,2.8129604412597686,2.9438372865485722,1.8405851954719172,2.064844781426409,2.4428473272404805,-2.235021826621264,2.088345365670479,0.6012519527099858,-2.1614796265304523,3.888873790579544,1.6547454675936049,1.3273085695441644,4.277266731796254,1.1432009337097377,1.9732134442161047,4.278723374623178,1.8779359453925277,2.1256198366818926,3.824163412474591,1.9449216601778803,-0.331470301257682,-155.040845820861,-38.046464344,-0.00019153090827,0.45649425001,-0.0027875355941610613,0.4849357365423429,-0.004575496921719893,-0.26159398421427915,0.04886413712313242,0.030584919867477713,0.3952842293211602,0.11628923174259496,0.2899274862751012,-1.2112712548009545,-1.9516952982686644,-0.06772503239907539,-0.1366909219485658,1.2164472621175093,-0.6357897097819173,-1.5048061914867727,-0.1476049231644951,-0.15788545550771765,-0.4553694202718026,2.266609143998115,0.005323821854268601,0.08430943932725707,-0.9934503676667573,-0.059310448095066026
1952,ETL-SAMPLE-50001951,2.7146405105132505,2.9402457528796795,1.9825849596023035,2.1651745194080596,0.6042842676762983,-2.2195841568123678,2.118006081144523,2.508600407319856,-1.8005160295719116,4.040798994065352,2.0720448586046327,2.030911328086304,4.0626271988922555,1.2907642745073074,2.3841407696676593,4.311168181335874,1.3979682910912372,1.5819730305532562,3.6606879069815066,1.214830697364055,-0.3444524177741064,-155.040148253294,-38.046147517,-6.5971483549e-05,0.49267722521,0.02370457209684476,0.5866182157631801,0.034519641987031946,-0.2269226802821914,-0.1654343745787039,0.06777305541863513,0.443653886989042,-0.13193850112299887,-0.05047593809448367,-0.9072097894886867,-2.040157886399884,0.5077635698784219,0.23964305354964432,1.1791559601217805,-0.08096750394845306,-1.4884743903828919,-0.11549536353062965,-0.1478061345716483,-1.0091341722890006,2.152147348867464,-0.3203409511240392,-0.7464198350598472,-0.7941470009282731,-0.3354311583392202
1953,ETL-SAMPLE-50001952,2.6091556574634276,2.8710677694149416,2.0651476443127312,2.1118140447231433,0.7578985953162598,-2.0383493755608293,2.064351510965601,2.5412634667600384,-2.1022494949772423,3.7678211017652177,1.2116609675136323,1.6130193601167608,4.188595430625801,2.043010616488572,2.0090727603594525,4.107832251639508,1.4031991977200233,2.5130944969793583,3.6514910923289663,1.0898652301256506,0.0981431095998725,-155.044646638412,-38.035457211,0.00037541076884,0.61902396181,-0.036756752618906346,0.6214791215997155,0.008767663195809322,-0.4034366424664001,0.0434741413613079,-0.052258252586718124,0.42511026245215877,-0.024802556167734965,-0.4659305041205313,-0.7520859392130319,-1.8399888421765351,-0.1602557070931852,0.12543567797113295,1.1499209122307203,-0.03318987215009239,-1.6688883282353661,0.4212383094209082,0.2636225242094211,-0.85262848760546,2.276168543101558,0.1323347220236711,0.08163970978714147,-0.9259090299742225,-0.3469587171822518
1954,ETL-SAMPLE-50001953,2.6927132163780674,2.916580350029983,1.9686388253006504,2.085764688725197,2.528816721432893,-1.915155901041723,1.9757811264223801,0.6585339406933963,-2.2589591309138135,4.008912524802783,1.962894960093327,1.6624519963509994,4.352184512440705,1.182943944429135,1.8018474703676872,4.188597483583386,1.654061142962763,2.445790578376066,3.7855501623963295,1.2173893741688753,-0.32304873220997554,-155.045991582059,-38.038382936,-0.00043243786935,0.58018001324,0.07087689101204446,0.5426352890994306,-0.012021545571448113,-0.23608663272347652,-0.1694313943083104,0.006127331273171525,0.43940631052220575,-0.026911935543038775,-0.09221986613819735,-0.8770285790902496,-1.9617138992103496,0.3619856938311932,0.22546759028085545,1.159267257610163,-0.2515435716263641,-1.3191161492485777,-0.025837742998647346,0.3490735033203582,-0.9141548098070827,2.2937939245734853,-0.031376630750939764,-0.5488428666458142,-0.7460678072150732,-0.14667533616991882
1955,ETL-SAMPLE-50001954,2.717732002541834,2.8129854049307434,1.9344542560371056,2.08474992442695,2.519513608875205,-2.224963703602889,2.022715551504351,0.6267482161811422,-2.3313746433239966,3.968483313440681,1.9601900548283901,1.5471174027140193,3.9525433457758736,1.096907395376336,1.7258693293159924,4.064331435070515,1.6658691638574645,2.399362516921338,3.5750336205050304,1.9855652100398462,0.30989022750064577,-155.048883985623,-38.036940031,0.00045241502274,0.55536345046,0.03952426067230492,0.5031333332211321,0.03430794320814223,-0.23458399086620652,-0.02842475305598881,0.04778581019609583,0.48443381908748806,-0.018998316097505012,0.0975306187247692,-1.162308467992981,-1.776463116055967,0.07970289491107901,0.03468384825717302,1.0671580900469022,-0.4900457717216651,-1.39761112248445,0.00693137866905972,0.18709397617665427,-0.5463970117147734,2.6474888504959764,-0.003413308305051701,-0.1960838104898379,-0.8453654660127546,-0.007537695528239571
1956,ETL-SAMPLE-50001955,2.65173543010471,2.922846051924106,1.9494149004864711,2.118467016964495,2.475532758556163,-2.196046521686311,2.149342933951764,0.4654906842956571,-2.3016670722708255,4.087624023694682,1.8631645876797478,2.3706251736016184,3.9944396812421115,1.7210137895621334,1.4351492655157614,4.03101726461752,1.053229604522933,1.9965869474072866,3.6002537089766378,1.6236257162808423,0.476124639993021,-155.03756468751,-38.039077715,-6.7048260506e-05,0.56447659563,1.4793674480963193e-05,0.6199574446190058,0.06758956631244174,-0.16933514520435258,0.012963918048846123,0.1356107567971454,0.551700276674901,-0.10715794670561082,0.5364009413994248,-1.171447026094063,-1.8809333029912128,0.14251607378471765,-0.24070771994189621,1.00593911926785,-0.37539341101763024,-1.2867160197112348,-0.5952420016592502,-0.3913135825627007,-0.2703908908141172,2.371352253391571,-0.22631911275330108,-0.16028128851368645,-1.0730985248063982,-0.02243866428654255
1957,ETL-SAMPLE-50001956,2.684192589704778,3.045675920930909,1.975909792032545,2.189387051619938,2.423982213563229,-2.0469817204878678,1.9971053009947894,0.6778899691230145,-2.3627258846550023,4.315574720242248,1.9639195863810701,1.721990310180623,4.288198878843839,1.1445184194904752,1.7408168612173456,4.214140794339737,1.5826853847637885,2.437207643457496,3.664747625977424,1.112745626886021,0.00864264605062523,-155.042971692435,-38.035013096,-0.00040011514065,0.560596751,0.09348502694729358,0.5679042496860782,-0.028624786793810766,-0.41528246411241837,-0.18603967285994652,0.02807380601325141,0.5112044378786194,0.04962247320614323,0.10648251301167026,-0.9540133602846034,-1.816501905388802,0.4292594827249003,0.09298704934372104,1.192867661981869,-0.34773922485727765,-1.593318599162011,-0.22339767525653603,0.15966836953407565,-0.48115621089034755,2.567926344554594,-0.3661861104230664,-0.5060850998295772,-0.9315466086375147,0.058281710051776306
1958,ETL-SAMPLE-50001957,2.682451710865624,2.781280552219922,1.9102458586616853,2.0084993615386115,2.397330944478854,-2.169124563902517,2.157191968553595,0.5795900990035604,-2.4030947771174995,3.98158630066659,1.3285878906286896,1.475078064460199,4.007793364806155,1.2796163730059473,2.351314968346172,3.882738319846872,2.091805963381265,1.8503550304718794,3.851415089108636,1.3122097450253247,0.40016189480635667,-155.037026359475,-38.034810658,-0.00032444937221,0.58144268442,-0.028921217019089035,0.5347076443972004,0.02678853090730421,-0.3341879954663896,-0.02669360899411778,0.12827315033516948,0.4595685280058119,-0.003563998520172582,0.2521298836367798,-1.1042604518636057,-1.636143288889232,0.375799442101755,-0.14982039932074492,1.1226682351669766,-0.49978999084288145,-1.475731848868666,-0.5080300724606616,-0.7519811245164796,-0.30196663951289304,2.285916366249696,-0.5366465186568187,-0.262611985079126,-0.8641314659136027,-0.00926567951720723
